"Brand","Brand ID","Month and Year","Affiliate","Impressions","Clicks","Signups","NDC","fdt","Net Revenue","Earnings"
"Betboo","2","Jan-24","jessyp","0","499","131","0","0","€ 0.00","€ 0.00"
"Betboo","2","Jan-24","Paulomedya","0","66","4","0","0","-€ 0.01","€ 0.00"
"Betboo","2","Jan-24","dodo2134","0","1,755","532","11","11","€ 1,326.76","€ 398.03"
"Betboo","2","Jan-24","FRTN","0","8","2","0","0","€ 0.00","€ 0.00"
"Betboo","2","Jan-24","captainmej","0","86","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Jan-24","Gopartners","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Jan-24","alestasal","0","22","3","0","0","€ 0.00","€ 0.00"
"Betboo","2","Jan-24","guvenmedia","0","22","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Jan-24","VenMedia","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","testuser","0","0","2,256","994","995","€ 64,516.94","€ 0.00"
"Betboo","2","Feb-24","weblight0014","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","weblight0100","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","kibriscasino","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","dreamydell","0","4","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","casino100","0","26","2","1","1","€ 333.91","€ 100.17"
"Betboo","2","Feb-24","Peacefrog","0","10","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","3022","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","3048","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","fcbet","374","317","2","2","2","€ 454.72","€ 200.00"
"Betboo","2","Feb-24","macsonuclarinet","75","334","2","1","1","-€ 149.75","€ 0.00"
"Betboo","2","Feb-24","casinoklavuzu","1,314","978","1","1","1","-€ 4,892.75","€ 0.00"
"Betboo","2","Feb-24","caslounge","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","iddaliyim","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","cassid","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","casinovi","0","12","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","weblight0145","0","0","0","0","0","-€ 16.22","€ 0.00"
"Betboo","2","Feb-24","229552","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","click3","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","blogs77","0","112","2","2","2","€ 36.38","€ 10.91"
"Betboo","2","Feb-24","ocrloung","0","26","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","plamedi","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","hgjeap65","0","0","1,657","1,009","1,009","€ 196,917.61","€ 0.00"
"Betboo","2","Feb-24","ghred45","0","0","2","1","1","€ 7.13","€ 2.14"
"Betboo","2","Feb-24","devfat","2","5,701","33","5","5","-€ 2,020.99","€ 250.00"
"Betboo","2","Feb-24","oplive","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","master7","0","64","0","0","0","€ 179.24","€ 80.66"
"Betboo","2","Feb-24","tahminetor","0","78","0","0","0","-€ 1,209.08","€ 0.00"
"Betboo","2","Feb-24","mickey417","0","5","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","sportsbetandwin","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","casinobahis2","0","5,056","424","77","77","€ 5,547.39","€ 3,204.22"
"Betboo","2","Feb-24","oclive","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","gamblingrooms","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","moneytalk","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","OCSpiegelDE","5","4","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","aignon","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","russkoecasino","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","jjmandell","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","affiliatecan","0","127","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ustaenes","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","fk502","0","370","5","9","14","€ 58,197.08","€ 23,598.54"
"Betboo","2","Feb-24","stckhlm","0","7","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","moralex10","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","redcasino","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","AFF_AFS","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","FreeSpin","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","cancayci","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","pisipisi","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","websearch","0","6","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","johnnybet","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","undercover5","1","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","iyicasino","0","220","5","6","9","€ 14,701.33","€ 5,145.47"
"Betboo","2","Feb-24","casi4447","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","evgen14","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","freekasyno","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bezdepozytu","0","4","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","sporbahisleri","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","amnon9292","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","rgamma","0","4","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","emmesse","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","freecashforum","0","7","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","arda2ber","2","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Besiktask","0","50","0","0","0","€ 314.39","€ 94.32"
"Betboo","2","Feb-24","isaistanbul","0","6","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","vturco","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","stellacommission","0","8","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","casinobonuslari","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ocw","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","casinometropoltr","0","5","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","aliaga06","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bahis100","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","sulbiye","72","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","BahisGame","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","volkan82","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bestips72","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","complete","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","dahi80","2","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","mister","0","4","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","anobat73","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","dafalgan150","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bonuskrali","99","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","mericcan","0","3","1","0","0","€ 66.27","€ 19.88"
"Betboo","2","Feb-24","casinosepetim","0","608","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","pokeroyna","0","8","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Allforbets","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","lunarb1","0","934","5","3","3","€ 232.36","€ 212.94"
"Betboo","2","Feb-24","ams-filmifullizle-pgskn","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-fullhdfilmizle-pgskn","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","1casinooyunlari","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-bicaps-pgskn","0","10","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","tubecuda","0","264","7","4","4","€ 418.22","€ 125.47"
"Betboo","2","Feb-24","cagatay49","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-hdfilm-seyret-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-filmizlendi-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","nwalkerjv","0","5","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","teufel25","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","mert233","20","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","nusretsinkil","2","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-dizideizle-pgskn","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","waldoroyal","2","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","xjy7619gk","0","14","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","abahis","0","3,363","40","32","32","-€ 2,362.77","€ 0.00"
"Betboo","2","Feb-24","ams-sinevizyonda-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-blind-network","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","asyaefe","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-fullfilmizle-net-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-indirmedenfilmizle-net-video","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","hepnetgrup","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-dfilm-net-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-baglanfilmizle-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-hdfilmcehennemi-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-hdfilminadresi-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-ultrafilmizle-video","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-tekparthd-pgskn","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","mhaysal","0","35","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-android-sifalibitkiler","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-iphone-imagedit-pro","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-iphone-smarty","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-android-nmbr","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-dizibox-video","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","EVIPER","0","31","0","0","0","€ 2.41","€ 0.72"
"Betboo","2","Feb-24","casino34","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","galinstefanov","0","43","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-ios-placeguide","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","royalgames","0","9","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","blexr","0","5","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","sevinz","0","207","0","0","0","-€ 0.01","€ 0.00"
"Betboo","2","Feb-24","Azad822","1","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-hdfilmbox-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","milimetrik","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-ios-color-attention","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","hyppere","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Alpov","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-nameanimal","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-momorizalite","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-1024sayisalzeka","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-markatahmin","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-Filmiizle720pcom","0","4","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Seoactivity","45","66,045","812","477","477","€ 37,064.10","€ 0.00"
"Betboo","2","Feb-24","ams-blackjackfree","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","keytocasino","0","33","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-diziboxeu16-pgskn","0","17","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-hdfilmcehennemieu16-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-fullhdfilmizledikeu16-pgskn","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ams-birhdfilmeu16-pgskn","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","onlinegamblenet","0","17","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Admedia","0","76","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","vipbanko","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","KBSystems1","0","121","6","3","3","€ 192.77","€ 67.47"
"Betboo","2","Feb-24","osmedia","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","twittermetropol","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","SocialMedia","0","136,850","1,463","914","915","€ 22,475.58","€ 0.00"
"Betboo","2","Feb-24","baopt","30","20","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","eludem18","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","mailnewsletter","0","5","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","referafriend","0","405","96","72","72","€ 23,745.26","€ 0.00"
"Betboo","2","Feb-24","yerlibahis","0","92","0","1","1","€ 68.52","€ 20.56"
"Betboo","2","Feb-24","canlikazanc","24","379","58","29","29","€ 3,055.66","€ 1,069.48"
"Betboo","2","Feb-24","hepsibahis","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","alexis","0","278","1","18","18","€ 27,754.96","€ 11,551.98"
"Betboo","2","Feb-24","hamdibahis","0","7","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","margu","0","31","0","2","2","-€ 422.46","€ 0.00"
"Betboo","2","Feb-24","egemenkaracalar","0","1,816","3","3","3","€ 144.83","€ 43.45"
"Betboo","2","Feb-24","ustaenes2","217","230","2","1","1","€ 254.83","€ 141.93"
"Betboo","2","Feb-24","cantest","0","5","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bahismatix","0","4","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","mazda50","0","7","0","0","0","-€ 0.55","€ 0.00"
"Betboo","2","Feb-24","bahisvecasino","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","orcunreklam","0","8,796","36","9","9","€ 552.59","€ 193.41"
"Betboo","2","Feb-24","iddaasahadan","0","552","0","0","0","€ 414.96","€ 145.24"
"Betboo","2","Feb-24","mobilbahistr","0","3,025","32","33","33","€ 34,174.12","€ 0.00"
"Betboo","2","Feb-24","dodono","0","35","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ufe","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","zeusmithra31","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","mevrenol","0","297","2","2","2","-€ 456.48","€ 0.00"
"Betboo","2","Feb-24","ahasta7","0","4","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Tunctest","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","GuruSEO","0","662","0","0","0","€ 96.86","€ 29.06"
"Betboo","2","Feb-24","tvhanesi","1","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","kaan1905","190","0","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","g-xeser","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bonusrehberim","0","115","4","0","0","€ 0.02","€ 0.01"
"Betboo","2","Feb-24","Shevek","0","5","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","berkayb24","0","10","1","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ahmet10299","0","2,360","8","5","5","€ 689.39","€ 206.82"
"Betboo","2","Feb-24","canbets","0","1","0","0","0","€ 1,184.16","€ 355.25"
"Betboo","2","Feb-24","ates666","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","unexpected","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","affilimeog","0","163","0","0","0","€ 0.01","€ 0.00"
"Betboo","2","Feb-24","Gambleengine","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","realturk07","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bahissiteleri0","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Sporajans","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Guvenilenbahissiteleri","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","johnreese","0","1,822","513","41","41","€ 26,145.92","€ 8,958.37"
"Betboo","2","Feb-24","cnrsonmez","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","wolfmarketingtr","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Admedia2","0","16","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bva3","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","mami1244","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Petaleads","0","0","0","4","4","€ 878.58","€ 463.57"
"Betboo","2","Feb-24","otukenaff","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Direct-Marketing","0","17","0","0","0","€ 138.38","€ 0.00"
"Betboo","2","Feb-24","fuatbahisci","0","46","0","0","0","€ 15.91","€ 4.77"
"Betboo","2","Feb-24","bbalbbal","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","war_marketing","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Bahiscasino","50","112,818","1,970","1,100","1,101","€ 29,699.77","€ 0.00"
"Betboo","2","Feb-24","betajans","0","361","1","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","skorbonus","0","570","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bahismerkez","0","51,658","3,179","820","820","€ 63,600.12","€ 50,040.05"
"Betboo","2","Feb-24","barans","0","6","0","0","0","€ 1.04","€ 0.31"
"Betboo","2","Feb-24","slotanaliz","0","6","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","tekeliengin","0","32","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","dosemarketing","0","3","0","0","0","€ 9.14","€ 2.74"
"Betboo","2","Feb-24","KRAL0707","0","2","1","0","0","€ 47.64","€ 14.29"
"Betboo","2","Feb-24","setisteb","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","jurax","0","10","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","AdsGoogle","0","129,323","790","55","55","€ 1,161.36","€ 0.00"
"Betboo","2","Feb-24","CBM-TR","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Aphexmedia","0","0","0","0","0","€ 0.02","€ 0.01"
"Betboo","2","Feb-24","EagleStormBet","0","2","0","0","0","€ 299.42","€ 89.83"
"Betboo","2","Feb-24","nister","0","218","1","0","0","€ 1,364.65","€ 409.40"
"Betboo","2","Feb-24","alingbets","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Iceteabuz","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","grnd5","0","1,215","0","1","1","-€ 14.29","€ 35.00"
"Betboo","2","Feb-24","Hakan2334","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","atesdesouza","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","wmbreklam","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Trendcasino","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","hargucom","0","18","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","dgknmglkc","0","7,501","429","137","137","€ 10,397.42","€ 6,379.10"
"Betboo","2","Feb-24","hcymn1","31","11","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","imparator1905","0","5","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Instructor","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","sadececasino","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ekinoks","0","5","0","0","0","-€ 2,165.11","€ 0.00"
"Betboo","2","Feb-24","lebronjames","0","7","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","forumtuttur","0","7","0","0","0","€ 0.02","€ 0.01"
"Betboo","2","Feb-24","goldberk","0","3","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","seoleo","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Ragxnox","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","kacakseo","0","18","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","xyzaffiliate","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","kernelaff","0","11","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","firelink","0","9","0","0","0","€ 67.10","€ 20.13"
"Betboo","2","Feb-24","alfasearch","0","0","0","0","0","-€ 0.08","€ 0.00"
"Betboo","2","Feb-24","cancanaffiliates","0","0","0","0","0","-€ 2.18","€ 0.00"
"Betboo","2","Feb-24","casinotiger","0","0","0","0","0","€ 143.13","€ 42.94"
"Betboo","2","Feb-24","bahisloca","0","8","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Agathor","0","838","23","22","22","€ 63,584.64","€ 22,914.62"
"Betboo","2","Feb-24","best0727","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","sanliasker","3","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bozo477","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","blackreklam0","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","burakcakioglu2","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","maviakrep","0","0","0","0","0","€ 0.02","€ 0.01"
"Betboo","2","Feb-24","canlibetmalta","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","theboyinrulette","0","36","0","0","0","€ 130.40","€ 39.12"
"Betboo","2","Feb-24","destekforummackolik","0","7","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","tipsterwinn","0","9","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Greenman38","0","9","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","RootAff88","0","51","0","1","1","€ 143.81","€ 0.00"
"Betboo","2","Feb-24","yourmedia","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","ivesa","0","4","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bahisedairforum","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","bonusschoolbs","0","56","1","1","1","-€ 22.46","€ 0.00"
"Betboo","2","Feb-24","BonusaGelAffiliate","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","teknologico","0","5","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","wildcasino","0","73","6","1","1","-€ 20.49","€ 0.00"
"Betboo","2","Feb-24","system3233","0","1","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","slotjack","0","7","0","2","2","-€ 2,546.47","€ 0.00"
"Betboo","2","Feb-24","Bonusdost1","0","0","0","0","0","-€ 0.07","€ 0.00"
"Betboo","2","Feb-24","bahistahminsitesi","0","2","0","0","0","€ 0.00","€ 0.00"
"Betboo","2","Feb-24","Bahisforumex","0","6","0","0","0","€ 0.00","€ 0.00"
